,id,query,label,index,tokens
1908,1908,برای استفاده از کامپیوترا باید یوزر داشته باشیم؟,3,1908,"['استفاده', 'کامپیوترا', 'باید', 'یوزر', 'داشته_باشیم']"
1909,1909,بخش خانم ها و اقایان کجاست؟,3,1909,"['بخش', 'خانم\u200cها', 'اقایان', 'کجاست']"
1910,1910,برای ماشین لرنینگ چه دوره ای خوب است؟,5,1910,"['ماشین', 'لرنینگ', 'دوره\u200cای', 'خوب']"
1911,1911,کار دانشجویی شامل چه جزییات و شرایطی است ؟,2,1911,"['کار', 'دانشجویی', 'شامل', 'جزییات', 'شرایطی']"
1912,1912,مهلت انجام تمرین ها و پروژه ها بسیار کم است.,4,1912,"['مهلت', 'انجام', 'تمرین\u200cها', 'پروژه\u200cها', 'بسیار', 'کم']"
1913,1913,محیط دانشکده خیلی سرد و بی روح شده است.,4,1913,"['محیط', 'دانشکده', 'خیلی', 'سرد', 'بی', 'روح', 'شده_است']"
1914,1914,میخوام برم کرج؟,5,1914,"['میخوام', 'برم', 'کرج']"
1915,1915,آبخوری و دستشویی کجاس ؟,2,1915,"['آبخوری', 'دستشویی', 'کجاس']"
1916,1916,کتاب برای کامپایلر دارین؟,3,1916,"['کتاب', 'کامپایلر', 'دارین']"
1917,1917,ساختمونی که کنارمون داره ساخته میشه واسه چیه؟,5,1917,"['ساختمونی', 'که', 'کنارمون', 'داره', 'ساخته', 'میشه', 'واسه']"
1918,1918,تا چند کتاب را می توانم به صورت همزمان قرض بگیرم؟,3,1918,"['کتاب', 'می\u200cتوانم', 'صورت', 'همزمان', 'قرض', 'بگیرم']"
1919,1919,رمز گلستانم را فراموش کرده ام.,1,1919,"['رمز', 'گلستانم', 'فراموش', 'کرده\u200cام']"
1920,1920,چرا امکان استفاده از باشکاه برای دانشجوها فراهم نیست؟,5,1920,"['امکان', 'استفاده', 'باشکاه', 'دانشجوها', 'فراهم']"
1921,1921,مهارتهای مورد نیاز یک توسعه دهنده ی فرانت اند؟,5,1921,"['مهارتهای', 'مورد', 'نیاز', 'یک', 'توسعه', 'دهنده\u200cی', 'فرانت', 'اند']"
1922,1922,از کجا باید انتخاب واحد انجام داد؟,1,1922,"['کجا', 'باید', 'انتخاب', 'واحد', 'انجام', 'داد']"
1923,1923,کپی می خواستم بگیرم. کجا باید برم؟,2,1923,"['کپی', 'می\u200cخواستم', 'بگیرم', 'کجا', 'باید', 'برم']"
1924,1924,چگونه میتوان به BRT نمایشگاه رفت؟,5,1924,"['چگونه', 'میتوان', 'BRT', 'نمایشگاه', 'رفت']"
1925,1925,استاد جهانیان تو دانشکده هستن الان؟,2,1925,"['استاد', 'جهانیان', 'دانشکده', 'هستن', 'الان']"
1926,1926,جشن ورودی های جدید در کجا برگزار می شود؟,2,1926,"['جشن', 'ورودی\u200cهای', 'جدید', 'در', 'کجا', 'برگزار', 'می\u200cشود']"
1927,1927,سم پاشی خوابگاه ها چند بار در سال انجام میشه؟,2,1927,"['سم', 'پاشی', 'خوابگاه\u200cها', 'بار', 'در', 'سال', 'انجام', 'میشه']"
1928,1928,درس طراحی الگوریتم در کدام کلاس تشکیل میشود؟,2,1928,"['درس', 'طراحی', 'الگوریتم', 'در', 'کدام', 'کلاس', 'تشکیل', 'میشود']"
1929,1929,آیا میشه روی کامپیوتر های دانشکده گیم زد؟,3,1929,"['میشه', 'روی', 'کامپیوتر\u200cهای', 'دانشکده', 'گیم', 'زد']"
1930,1930,ظرفیت کلاسها با توجه به تقاضا تعیین شود.,4,1930,"['ظرفیت', 'کلاسها', 'توجه', 'تقاضا', 'تعیین', 'شود']"
1931,1931,اگر یه درسو حذف کنم باید برای دوباره برداشتنش پول بدم؟,1,1931,"['اگر', 'یه', 'درسو', 'حذف', 'کنم', 'باید', 'دوباره', 'برداشتنش', 'پول', 'بدم']"
1932,1932,چطور میتوان TA شد؟,1,1932,"['چطور', 'میتوان', 'TA', 'شد']"
1933,1933,تا چه ساعتی در دانشکده باز است؟,2,1933,"['ساعتی', 'در', 'دانشکده', 'باز']"
1934,1934,معدل مشروطی چنده؟,1,1934,"['معدل', 'مشروطی', 'چنده']"
1935,1935,در محوطه پسران سطل آشغال نیست.,4,1935,"['در', 'محوطه', 'پسران', 'سطل', 'آشغال']"
1936,1936,آیا میتونم به سرورای سایت ssh بزنم؟,3,1936,"['میتونم', 'سرورای', 'سایت', 'ssh', 'بزنم']"
1937,1937,آیا میشه تو لابی نهار خورد؟,2,1937,"['میشه', 'لابی', 'نهار', 'خورد']"
1938,1938,انتخاب واحد ترم تابستان چگونه است؟,1,1938,"['انتخاب', 'واحد', 'ترم', 'تابستان', 'چگونه']"
1939,1939,کتابخانه تا چه ساعتی باز است؟,3,1939,"['کتابخانه', 'ساعتی', 'باز']"
1940,1940,بازارکار هوش مصنوعی چطور است؟,5,1940,"['بازارکار', 'هوش', 'مصنوعی', 'چطور']"
1941,1941,دانشکده الهیات کجاست,2,1941,"['دانشکده', 'الهیات', 'کجاست']"
1942,1942,خوابگاه به شبانه ها میدهند؟,5,1942,"['خوابگاه', 'شبانه\u200cها', 'میدهند']"
1943,1943,آیا صبحانه را میتوان بدون کارت دانشجویی دریافت کرد ؟,5,1943,"['صبحانه', 'میتوان', 'بدون', 'کارت', 'دانشجویی', 'دریافت', 'کرد']"
1944,1944,چگونه می توانم غذا رزرو رو لغو کنم؟,2,1944,"['چگونه', 'می\u200cتوانم', 'غذا', 'رزرو', 'لغو', 'کنم']"
1945,1945,لابی چه استفاده ای دارد؟,2,1945,"['لابی', 'استفاده\u200cای', 'دارد']"
1946,1946,لطفا مهلت نظرسنجی اساتید را تمدید کنید,4,1946,"['لطفا', 'مهلت', 'نظرسنجی', 'اساتید', 'تمدید', 'کنید']"
1947,1947,دانشکده از ساعت چند بازه؟,3,1947,"['دانشکده', 'ساعت', 'بازه']"
1948,1948,الان سایت شلوغه؟,3,1948,"['الان', 'سایت', 'شلوغه']"
1949,1949,چرا کلاس ها را حضوری نمی کنید؟,4,1949,"['کلاس\u200cها', 'حضوری', 'نمی\u200cکنید']"
1950,1950,انجمن های دانشگاه از کی مجوز میگیرن؟,2,1950,"['انجمن\u200cهای', 'دانشگاه', 'مجوز', 'میگیرن']"
1951,1951,کتابهای رشته کامپیوتر را از کجا پیدا کنیم؟,3,1951,"['کتابهای', 'رشته', 'کامپیوتر', 'کجا', 'پیدا', 'کنیم']"
1952,1952,آیا سیستم ها سی دی میخورن؟,3,1952,"['سیستم\u200cها', 'سی', 'دی', 'میخورن']"
1953,1953,دانشگاه کامپیوتر چه زمانی تاسیس شده است؟,2,1953,"['دانشگاه', 'کامپیوتر', 'زمانی', 'تاسیس', 'شده_است']"
1954,1954,چگونه میتوان عضو انجمن دانشجویی شد؟,5,1954,"['چگونه', 'میتوان', 'عضو', 'انجمن', 'دانشجویی', 'شد']"
1955,1955,سایت دانشکده تا کی هست؟,3,1955,"['سایت', 'دانشکده']"
1956,1956,دفتر استاد مهدیانی کدام طبقه قرار دارد؟,2,1956,"['دفتر', 'استاد', 'مهدیانی', 'کدام', 'طبقه', 'قرار', 'دارد']"
1957,1957,شماره آموزش دانشکده چند است؟,2,1957,"['شماره', 'آموزش', 'دانشکده']"
1958,1958,برای ثبت نام باید کجا برم؟,1,1958,"['ثبت', 'نام', 'باید', 'کجا', 'برم']"
1959,1959,شارژر مک داخل سایت هست,3,1959,"['شارژر', 'مک', 'داخل', 'سایت']"
1960,1960,کتاب تاریخ تمدن اسلامی,3,1960,"['کتاب', 'تاریخ', 'تمدن', 'اسلامی']"
1961,1961,در چه صورت مشروط می شویم؟,1,1961,"['در', 'صورت', 'مشروط', 'می\u200cشویم']"
1962,1962,معاون آموزش چه کسی است؟,2,1962,"['معاون', 'آموزش', 'کسی']"
1963,1963,چرا آب دستشویی طبقه ۳ قطع است؟,4,1963,"['آب', 'دستشویی', 'طبقه', '۳', 'قطع']"
1964,1964,اساتید سختگیراند,4,1964,"['اساتید', 'سختگیراند']"
1965,1965,چرا کامپیوتر سایت روشن نمی شود؟,3,1965,"['کامپیوتر', 'سایت', 'روشن', 'نمی\u200cشود']"
1966,1966,مدارک مورد نیاز برای ثبت نام چیه؟,1,1966,"['مدارک', 'مورد', 'نیاز', 'ثبت', 'نام']"
1967,1967,استاد عمومی بد درس میدهد,4,1967,"['استاد', 'عمومی', 'بد', 'درس', 'میدهد']"
1968,1968,برگزاری میتینگ دانشجویی از کجا باید مجوز بگیرد ؟,2,1968,"['برگزاری', 'میتینگ', 'دانشجویی', 'کجا', 'باید', 'مجوز', 'بگیرد']"
1969,1969,تعداد استادا خیلی کمه میشه چندنفر خوب بیارید؟,4,1969,"['تعداد', 'استادا', 'خیلی', 'کمه', 'میشه', 'چندنفر', 'خوب', 'بیارید']"
1970,1970,آی دی کانال آموزش دانشکده چیست؟,1,1970,"['آی', 'دی', 'کانال', 'آموزش', 'دانشکده', 'چیست']"
1971,1971,بیشتر صندلی های دانشکده لق اند.,4,1971,"['بیشتر', 'صندلی\u200cهای', 'دانشکده', 'لق', 'اند']"
1972,1972,نانوای کجاست,5,1972,"['نانوای', 'کجاست']"
1973,1973,کتاب ریزپردازنده را کی پس بیارم؟,3,1973,"['کتاب', 'ریزپردازنده', 'پس', 'بیارم']"
1974,1974,استاد علی اکبری هنوز در دانشکده فعالیت دارن؟,1,1974,"['استاد', 'علی', 'اکبری', 'هنوز', 'در', 'دانشکده', 'فعالیت', 'دارن']"
1975,1975,سینک دستشویی برادران طبقه همکف به خوبی آب را خارج نمی کند,4,1975,"['سینک', 'دستشویی', 'برادران', 'طبقه', 'همکف', 'خوبی', 'آب', 'خارج', 'نمی\u200cکند']"
1976,1976,ظرفیت پیش بینی شده برای کلاس ها منطقی نیست.,4,1976,"['ظرفیت', 'پیش', 'بینی', 'شده', 'کلاس\u200cها', 'منطقی']"
1977,1977,بهتر است مسابقات برنامه نویسی بیشتری برگزار شود.,4,1977,"['بهتر', 'مسابقات', 'برنامه', 'نویسی', 'بیشتری', 'برگزار', 'شود']"
1978,1978,ابنتو چجوری نصب کنم,3,1978,"['ابنتو', 'چجوری', 'نصب', 'کنم']"
1979,1979,فایلها تو ال ام اس آپلود نمیشه.,4,1979,"['فایلها', 'ال', 'ام', 'اس', 'آپلود', 'نمیشه']"
1980,1980,آیا می توانم در حذف اضطراری دو درس را حذف کنم؟,1,1980,"['می\u200cتوانم', 'در', 'حذف', 'اضطراری', 'دو', 'درس', 'حذف', 'کنم']"
1981,1981,طریقه دریافت وام دانشجویی؟,1,1981,"['طریقه', 'دریافت', 'وام', 'دانشجویی']"
1982,1982,ترم تابستان شهریه دارد؟,1,1982,"['ترم', 'تابستان', 'شهریه', 'دارد']"
1983,1983,کامپیوتری که برای سرچ کتاب ها کجاست؟,3,1983,"['کامپیوتری', 'که', 'سرچ', 'کتاب\u200cها', 'کجاست']"
1984,1984,پسورد سیستم های سایت چه میباشد؟,3,1984,"['پسورد', 'سیستم\u200cهای', 'سایت', 'میباشد']"
1985,1985,نمرات در طول ترم را زیاد کنید,4,1985,"['نمرات', 'در', 'طول', 'ترم', 'زیاد', 'کنید']"
1986,1986,سلف دانشگاه کجاست؟,2,1986,"['سلف', 'دانشگاه', 'کجاست']"
1987,1987,فرآیند انتخاب اعضای دانشکده چگونه است؟,5,1987,"['فرآیند', 'انتخاب', 'اعضای', 'دانشکده', 'چگونه']"
1988,1988,رشته مهندسی کامپیوتر چند واحد درس تخصصی دارد؟,1,1988,"['رشته', 'مهندسی', 'کامپیوتر', 'واحد', 'درس', 'تخصصی', 'دارد']"
1989,1989,امروز چندمه؟,5,1989,"['امروز', 'چندمه']"
1990,1990,مهلت تکمیل مدارک تحصیلی تا چه تاریخی است؟,1,1990,"['مهلت', 'تکمیل', 'مدارک', 'تحصیلی', 'تاریخی']"
1991,1991,رفتار مسئولین اموزش خوب نیست,4,1991,"['رفتار', 'مسئولین', 'اموزش', 'خوب']"
1992,1992,برای ثبت نام چه فرم هایی لازم دارم؟,1,1992,"['ثبت', 'نام', 'فرم', 'هایی', 'لازم', 'دارم']"
1993,1993,کتبخونه تا کی باز هست؟,3,1993,"['کتبخونه', 'باز']"
1994,1994,جمعه ها دانشگاه بازه؟,5,1994,"['جمعه\u200cها', 'دانشگاه', 'بازه']"
1995,1995,حذف پزشکی چیه؟,1,1995,"['حذف', 'پزشکی']"
1996,1996,شرایط همکاری با اساتید.,2,1996,"['شرایط', 'همکاری', 'اساتید']"
1997,1997,زیراکس کجاست؟,2,1997,"['زیراکس', 'کجاست']"
1998,1998,حذف تک درس چجوریه؟,1,1998,"['حذف', 'تک', 'درس', 'چجوریه']"
1999,1999,دفتر استاد سلیمی کجاست؟,2,1999,"['دفتر', 'استاد', 'سلیمی', 'کجاست']"
2000,2000,امروز خیلی سرد شده.,5,2000,"['امروز', 'خیلی', 'سرد', 'شده']"
2001,2001,جریمه دیرکرد چقدره؟,3,2001,"['جریمه', 'دیرکرد']"
2002,2002,چند درصد مردم واکسن زدن؟,5,2002,"['درصد', 'مردم', 'واکسن', 'زدن']"
2003,2003,بوفه ها مواد غذایی را از کجا میگیرند,5,2003,"['بوفه\u200cها', 'مواد', 'غذایی', 'کجا', 'میگیرند']"
2004,2004,هیچی از درس فلان استاد نمیفهمم,4,2004,"['هیچی', 'درس', 'فلان', 'استاد', 'نمیفهمم']"
2005,2005,امفی کجاست,2,2005,"['امفی', 'کجاست']"
2006,2006,جمعه ها بوفه باز است؟,2,2006,"['جمعه\u200cها', 'بوفه', 'باز']"
2007,2007,دانشگاه شهید بهشتی چه رشته هایی در فوق لیسانس ارائه میدهد؟,5,2007,"['دانشگاه', 'شهید', 'بهشتی', 'رشته', 'هایی', 'در', 'فوق', 'لیسانس', 'ارائه', 'میدهد']"
2008,2008,برخی اساتید عمده ی زمان کلاس را صرف حضورغیاب میکنند.,4,2008,"['برخی', 'اساتید', 'عمده\u200cی', 'زمان', 'کلاس', 'صرف', 'حضورغیاب', 'میکنند']"
2009,2009,انتخاب سرپرست تیم حل تمرین از دانشجویان مقاطع بالاتر انجام شود.,4,2009,"['انتخاب', 'سرپرست', 'تیم', 'حل', 'تمرین', 'دانشجویان', 'مقاطع', 'بالاتر', 'انجام', 'شود']"
2010,2010,کتابخانه کجاست؟,2,2010,"['کتابخانه', 'کجاست']"
2011,2011,میزان تاخیر در هرکلاس تا چقدر است؟,1,2011,"['میزان', 'تاخیر', 'در', 'هرکلاس']"
2012,2012,آسانسور خرابه,4,2012,"['آسانسور', 'خرابه']"
2013,2013,حداکثر واحد مجاز چند واحده؟,1,2013,"['حداکثر', 'واحد', 'مجاز', 'واحده']"
